92861431|CD-33 15414|*|10.991|9.775|||CD-33 15414, CPD-33 6054, GSC 07476-00584, PPM 301073, TYC 7476-584-1, 2MASS J21100300-3257554, RAVE J211003.0-325755, Gaia DR2 6780911825969473152
92877752|CD-33 15436|Ro*|11.52|10.67||1|
92938279|CRTS J053431.2-223832|EB*||13.06|||CRTS J053431.2-223832
92938280|CRTS J053431.2-223832|EB*||13.06|||CRTS J053431.2-223832
92980022|HD 201961|*|10.301|9.233||0.45|
93050630|HD 21688|*|5.73|5.576|||2MASS J03293602-1240291, BD-13 662, FK5 2246, GC 4164, GCRV 1928, GEN# +1.00021688, GSC 05302-00688, HD 21688, HIC 16263, HIP 16263, HR 1062, IRAS 03272-1250, PMC 90-93 1217, PPM 212980, ROT 6772, SACS 72, SAO 148985, SKY# 5260, TD1 2247, TYC 5302-688-1, UBV 3361, UBV M 9541, YZC 11 792, uvby98 100021688, WEB 3099, Gaia DR2 5161731764084059008
93088834|ASAS J033146-1525.2|Ro*|13.05|11.75|11.2||2MASS J03314702-1525378, UCAC4 373-004022, Gaia DR2 5111984772801862912, 1RXS J033146.7-152518, ASAS J033146-1525.2
96799506|TYC 7089-2061-1|*|12.51|11.94|||EBLM J0700-30, TYC 7089-2061-1, 2MASS J07004237-3043089, Gaia DR1 5607629182785403904, Gaia DR2 5607629182785403904
97402522|TYC 7489-1076-1|*|12.24|11.55|||TYC 7489-1076-1, 2MASS J22100427-3213065, Gaia DR2 6612266842713884672
97431593|HD 210492|*|9.97|9.16||0.07|
97486585|V* GZ Leo|RS*|9.82|8.88||2.19|
97797267|HD 55042|*|9.04|9.04||0.13|
98478039|||||||
99254945|FIRST J111722.9+394253|Rad||||38.65|
99465976|TYC 6924-142-1|EB*|11.95|11.537|11.356||CRTS J210935.0-225030, 1SWASP J210935.08-225030.2, UCAC4 336-203837, TYC 6924-142-1, 2MASS J21093508-2250301, Gaia DR1 6804873890892887808, Gaia DR2 6804873890892887808
99494149|LEDA 797779|G|||||LEDA 797779
99646802|HD 203798|EB*|10.484|10.02|10.131|0.72|
99725941|BD+70 505|*|9.84|9.11|||AG+70 341, BD+70 505, GSC 04377-00554, PPM 6999, SAO 6499, TYC 4377-554-1, 2MASS J08195323+7012356, Gaia DR1 1097717534037678336, Gaia DR2 1097717538333601408
99839685|HD 204972|dS*|9.1|8.74|||Gaia DR1 6828229613811947776, BD-22 5709, CD-22 15444, CPD-22 8039, GSC 06373-00433, HD 204972, HIC 106371, HIP 106371, PPM 272629, SAO 190426, TYC 6373-433-1, YZ 111 14816, 2MASS J21323903-2146352, Renson 57104, Gaia DR2 6828229613811947776
101070833|V* DS Eri|bL*|11.23|10.96|||2MASS J03491060-4236550, CD-42 1258, CPD-42 365, CSV 357, GSC 07576-00095, SV* SON 4822, TYC 7576-95-1, V* DS Eri, Gaia DR1 4842588614221124992, Gaia DR2 4842588618517698944
101302325|TYC 2340-1451-1|*|11.2|10.63|||1SWASP J031632.80+300144.2, GSC 02340-01451, TYC 2340-1451-1, Gaia DR1 122489546704188544, Gaia DR2 122489551000566656
101497151|||||||
102929927|BD+71 475|PM*|9.82|9.3||0.79|
106403786|CD-38 6620|*|10.75|10.42|||CD-38 6620, CPD-38 4266, GSC 07714-00070, PPM 287927, TYC 7714-70-1, 2MASS J10380678-3937460, Gaia DR1 5392917067508745600, Gaia DR2 5392917071807507456
107548305|CD-30 11223|HS*|11.9|11.9|||GALEX J141115.9-305306, CD-30 11223, FAUST 3993, TYC 7281-987-1, [VKN2011] J141116.0-305307, GALEX J141115.9-305307, 2MASS J14111615-3053037, Gaia DR2 6172784245432412544
112401201|TYC 7424-721-1|bL*|12.148|11.348|10.857|0.42|
113061684|V* V5547 Sgr|El*|7.75|7.37||0.99|
113567527|CPD-35 8602|*|11.24|10.69||0.1|
114988852|HD 200008|*|8.5|7.1||0.14|
115105140|V* DE Mic|EB*|8.34|7.81|||V* DE Mic, 1RXS J210559.0-361534, CD-36 14598, CPC 18 10900, CPD-36 9312, GC 29446, GSC 07483-00912, HD 200670, NSV 13515, PPM 300986, RBS 1720, SAO 212704, SKY# 40109, SV* BV 615, TYC 7483-912-1, uvby98 100200670, 2MASS J21055898-3615339, Gaia DR1 6776899806821899136, GEN# +1.00200670, Gaia DR2 6776899811118500480
115105263|HD 200608|*|9.22|8.58||0.51|
115108198|* eta Mic|*|6.858|5.505|||* eta Mic, CCDM J21065-4123A, CD-41 14379, CPC 0 19182, CPD-41 9552, CSI-41 14379 21, FK5 3684, GC 29461, GCRV 71838, GEN# +1.00200702, GSC 07973-01199, HD 200702, HIC 104177, HIP 104177, HR 8069, IDS 20599-4147 A, IRAS 21031-4135, N30 4660, PPM 326857, SAO 230523, SKY# 40121, TYC 7973-1199-1, UBV M 25421, [D73] 3HLF4 15, uvby98 100200702, 2MASS J21062553-4123092, WDS J21064-4123A, WEB 18973, Gaia DR2 6581319743624477440
115115136|TYC 7969-518-1|*|12.5|12.03||0.43|
115150623|HD 201018|HS*|8.76|8.63||0.34|
115288764|BD+44 2605|*|10|9.63||0.49|
115507313|LSPM J1653+4730|PM*|15.1||12.1|2.64|
116553919|* gam Per|Al*|3.63|2.93|||2MASS J03044779+5330234, PLX 632, SBC9 154, * gam Per, * 23 Per, AAVSO 0257+53, ADS 2324 AP, AG+53 295, BD+52 654, CCDM J03048+5331AP, CSI+52 654 1, FK5 108, GC 3664, GCRV 1699, GEN# +1.00018925, GSC 03701-01393, HD 18925, HD 18926, HIC 14328, HIP 14328, HR 915, IDS 02576+5307 AP, IRAS 03011+5318, IRC +50084, JP11 743, N30 628, PMC 90-93 78, PPM 28201, RAFGL 425, ROT 410, SAO 23789, SBC7 111, SKY# 4600, TD1 1863, TYC 3701-1393-1, UBV 2954, UBV M 9300, V* gam Per, WDS J03048+5330Aa,Ab, ** HJ 2170A, ** WRH 29Aa, ** WRH 29Aa,Ab, WEB 2801, Gaia DR2 447071293394610816
116890331|||||||
117515123|V* RV Gru|WU*|12.2|11.1|||USNO-B1.0 0431-00870610, AC2000 3978372, CD-47 14285, CSV 5583, GEN# -0.04714285, GSC 08446-00662, SV* SON 5146, TYC 8446-662-1, V* RV Gru, uvby98 -004714285 V, 2MASS J22392439-4652319, RAVE J223924.4-465232, DENIS J223924.3-465232, Gaia DR1 6519090855826203776, Gaia DR2 6519090860121394816
117515674|HD 214509|*|9.26|8.94|||CD-45 14757, CPC 0 20039, CPD-45 10318, GEN# +1.00214509, GSC 08003-00348, HD 214509, PPM 328480, SAO 231234, TYC 8003-348-1, UBV 19366, UBV M 26522, [CS62] E9 4, [CS62] E9 L, 2MASS J22392409-4444460, Gaia DR1 6519919406556908544, Gaia DR2 6519919410854369152
117544915|V* W Gru|Al*|9.44|8.96|||Gaia DR1 6544034101736062720, SBC9 1394, AC2000 3978615, AN 54.1913, CD-44 15009, CPC 0 20059, CPD-44 10254, GSC 08010-01452, HD 214791, HIC 112009, HIP 112009, PPM 328513, SAO 231251, SBC7 925, SV* HV 3370, TYC 8010-1452-1, V* W Gru, [CS62] E9 13, 2MASS J22411867-4350285, uvby98 100214791, GEN# +1.00214791, WEB 19996, Gaia DR2 6544034106033072384
117648603|V* AO Eri|Al*|11.72|10.9||0.13|
118313102|V* NT Vel|Al*|8.41|8.34|||2MASS J08342438-5440030, CD-54 2269, CPC 19 3031, CPD-54 1693, GSC 08572-00800, HD 73169, HIC 42061, HIP 42061, NSV 4144, PPM 337032, SAO 236094, SKY# 16366, SV* BV 686, TD1 12770, TYC 8572-800-1, V* NT Vel, Gaia DR1 5317922437395470592, Gaia DR2 5317922441698512128
118389230|V* CH Tri|RS*|10.48|9.79|||2MASS J02273479+2858303, AG+28 276, BD+28 418, GSC 01778-00601, PPM 91689, SAO 75375, TYC 1778-601-1, YZ 28 1318, 1RXS J022733.2+285834, 1SWASP J022734.78+285830.2, V* CH Tri, Gaia DR1 131038387049125376, Gaia DR2 131038391345067520
119327278|HD 45698|a2*|8.33|8.15|||2MASS J06271132-3706074, CD-37 2838, CPC 18 2439, CPD-37 942, GSC 07086-00460, HD 45698, HIC 30712, HIP 30712, PPM 282701, SAO 196844, TD1 7217, TYC 7086-460-1, uvby98 100045698, Renson 12150, Gaia DR1 5575085871985638912, GEN# +1.00045698, Gaia DR2 5575085876283450368
120315082|KOI-2684|dS*|10.22|10.05||0.07|
120334442|UCAC4 171-199133|PM*|16.83|15.41|14.89|1.22|
120472041|CD-48 9635|*|10.44|10.17|||CD-48 9635, CF 12758, CPD-48 7122, GSC 08301-01668, TYC 8301-1668-1, 2MASS J15075499-4923408, Gaia DR1 5903104241055070208, Gaia DR2 5903104245378064128
120566395|CD-40 41|*|11.67|11.09||0.25|
121007796|WISE J034115.60-225307.8|IR||||0.52|
121108244|KIC 4909422|WU*||12.405||0.12|
121134517|BD-22 694|EB*|11.31|10.86||0.42|
121277143|KOI-3853|EB*|11.77|11.01|10.65|0.58|
121420805|V* Y Gru|Al*|11.67|11.34|||CRTS J224720.0-475457, AC2000 3979282, AN 64.1942, CD-48 14311, GSC 08450-00420, SV* SON 3324, V* Y Gru, 2MASS J22472005-4754578, TYC 8450-420-1, Gaia DR1 6515929622457574016, Gaia DR2 6515929626753204096
121475494|HD 216315|*|10.2|9.02|||CD-45 14841, CPC 0 20163, CPD-45 10350, GSC 08010-01338, HD 216315, PPM 328705, SAO 231337, TYC 8010-1338-1, 2MASS J22523611-4458018, Gaia DR1 6540683992885107712, Gaia DR2 6540683997184962560
121568625|BD-21 929|*|10.15|9.73|||2MASS J04372500-2138440, HE 0435-2144, BD-21 929, CPD-21 616, GSC 05898-01639, PPM 247809, TYC 5898-1639-1, YZ 111 1436, RAVE J043725.0-213844, Gaia DR1 4898497921500376576, Gaia DR2 4898497925796771328
121595243|WINGS J043910.72-221714.8|EmG|||||WINGS J043910.72-221714.8
122070918|TYC 3125-278-1|bL*|12.35|12.14||0.06|
123036723|HD 60794|Be*|8.66|8.73|||2MASS J07340686-4638376, [JE82] 324, CD-46 3242, CEL 1936, CPC 0 4640, CPD-46 1573, GEN# +1.00060794, GSC 08133-02627, HD 60794, Hen 3-45, PPM 311931, SAO 218810, TD1 10523, TYC 8133-2627-1, UBV M 13425, uvby98 100060794, ALS 17868, Gaia DR2 5507570360482031104
123042728|V* V533 Lyr|bL*|6.449|6.211||0.38|
123153249|V* V344 Pup|RS*|7.95|6.89|||2MASS J07361380-4457275, CABS 72, CCABS 59, CD-44 3573, CMC 404542, CMC 218831, CPC 0 4671, CPD-44 1710, GC 10212, GSC 07656-00958, HD 61245, HIC 36992, HIP 36992, IRAS 07346-4450, PPM 311961, SAO 218831, SKY# 13967, TYC 7656-958-1, V* V344 Pup, 1RXS J073614.4-445717, Gaia DR1 5531921691179218944, Gaia DR2 5531921695480803072
123416563|KIC 7938870|bL*|12.38|12.73||0.09|
123573766|||||||
123902605|CD-23 3387|*|11.76|11.23||0.21|
124106762|2MASS J06553751-0806000|Y*?||||0.02|
125174457|HD 68587|*|8.26|8.14|||BD-13 2433, GSC 05438-00973, HD 68587, HIC 40205, HIP 40205, PPM 219806, SAO 153974, TD1 11992, TYC 5438-973-1, YZ V11 3112, 2MASS J08124233-1328468, Gaia DR1 5726625203090759808, Gaia DR2 5726625203090759808
125258133|TYC 5381-757-1|*|13.69|11.51|||TYC 5381-757-1, Gaia DR2 3052348461731009920
126564822|HD 199175|*|11.41|10.2|||CD-42 15156, CPD-42 9174, GSC 07972-00289, HD 199175, PPM 765028, TYC 7972-289-1, 2MASS J20565075-4211283, Gaia DR1 6677311609856241536, Gaia DR2 6677311614152064000
126602778|V* RY Ind|bL*|11.15|10.94|10.906||AN 58.1942, CD-46 13772, CPD-46 10113, GSC 08408-00686, PPM 326706, TYC 8408-686-1, V* RY Ind, 2MASS J20580210-4604003, SV* SON 3318, UCAC4 220-188319, 1SWASP J205802.10-460400.3, Gaia DR2 6483428715872072192
126637765|TYC 7972-859-1|EB*|13.02|11.65|11.908|0.28|
126659093|V* ZZ Mic|dS*|9.64|9.43|||CD-43 14310, CPC 0 19122, CPD-43 9351, GC 29300, GCRV 71706, GEN# +1.00199757, GSC 07973-00401, HD 199757, HIC 103684, HIP 103684, PPM 326757, SAO 230477, TYC 7973-401-1, UBV M 25326, V* ZZ Mic, 2MASS J21003519-4239202, WEB 18871, Gaia DR2 6485097499645167616
126700850|HD 199796|*|10.869|10.251|||EBLM J2101-45, CD-45 14144, CPD-45 10069, GSC 08421-00248, HD 199796, PPM 326764, TYC 8421-248-1, 2MASS J21010225-4506574, RAVE J210102.3-450658, Gaia DR1 6483864736655527552, Gaia DR2 6483864740951929984
127420450|HD 1831|V*|8.263|6.733|||2MASS J00225736+3845152, AG+38 31, BD+37 54, DO 8341, GAT 839, GC 453, GCRV 209, GEN# +1.00001831, GSC 02783-01160, HD 1831, HIC 1809, HIP 1809, IRAS 00203+3828, IRC +40008, NSV 15082, PPM 65251, RAFGL 56, SAO 53849, SKY# 650, TYC 2783-1160-1, WEB 324, Gaia DR2 379242524156416384
127843848|HD 35379|*|8.866|8.913|8.913|0.1|
127955334|TYC 7814-156-1|*|11.77|11.44|||EBLM J1433-43, TYC 7814-156-1, 2MASS J14334503-4300398, Gaia DR1 6099970457979461504, Gaia DR2 6099970462272368384
128886984|V* IT Lup|a2*|6.504|6.615||0.49|
129268651|TYC 6565-470-1|*|10.93|10.2|||TYC 6565-470-1, 2MASS J07550633-2849304, Gaia DR1 5600398278924969472, Gaia DR2 5600398283234159232
129287469|BD+39 4944|*|11.02|10.41||0.15|
129764561|V* SU For|Al*|10.384|10.146|10.216||2MASS J02213648-3712456, USNO-B1.0 0527-00031324, CD-37 891, CPC 18 722, CPD-37 221, GSC 07009-00725, HD 14729, PPM 277876, SV* SON 4803, TYC 7009-725-1, V* SU For, RAVE J022136.5-371245, RAVE J022136.5-371246, Gaia DR1 4965590533343812224, uvby98 100014729, GEN# +1.00014729, Gaia DR2 4965590537640948992
129782747|HD 22458|*|8.77|8.5||0.2|
129810365|V* FX Eri|EB*|10.92|9.663||2.84|
130158363|HD 63238|EB*|8.13|7.91||0.31|
131081852|CD-31 9815|*|11.26|10.43|||CD-31 9815, CPD-31 3469, GSC 07251-00658, PPM 744473, TYC 7251-658-1, 2MASS J12390294-3159318, Gaia DR2 6160330558260215936
131119300|WISEA J124046.86-302637.3|PM*|||||Gaia DR2 3470655152255696768, WISEA J124046.86-302637.3, 2MASS J12404676-3026365
135085261|BD+20 2703|*|9.63|9.05|||AG+20 1330, AGKR 11027, BD+20 2703, GSC 01447-00414, HIC 60046, HIP 60046, PPM 128949, SAO 82233, TYC 1447-414-1, YZ 20 4488, 2MASS J12185235+1959077, 1RXS J121852.6+195853, Gaia DR1 3950686359684911872, Gaia DR2 3950686363980766336
136995510|TYC 3024-488-2|*|11.71|11.29||0.02|
137860956|V* TX Eri|EB*||12.56||0.31|
138256675|V* GT Boo|EB*|12.27|11.63|||TYC 3045-520-1, [GGM2006] 7818433, GSC 03045-00520, NPM1+38.0716, V* GT Boo, 2MASS J15172669+3813358, ROTSE1 J151726.64+381336.3, Gaia DR1 1388350480535125888, Gaia DR2 1388350484830805248
139061135|** GRV 853|**||||0.94|
139371600|HD 270507|PM*|11.42|10.86|||2MASS J04281527-7127526, CPD-71 267, GSC 09157-01069, HD 270507, PPM 368421, TYC 9157-1069-1, RAVE J042815.3-712753, Gaia DR1 4653974128984852352, Gaia DR2 4653974133283528576
139468902|HD 213155|*|6.875|6.916|||CD-42 15947, CPC 0 19953, CPD-42 9445, GC 31420, GEN# +1.00213155, GSC 08000-01497, HD 213155, HIC 111085, HIP 111085, PPM 328321, SAO 231168, SKY# 42825, TD1 29116, TYC 8000-1497-1, UBV 19217, UBV M 26423, [CS62] E9 48, uvby98 100213155, 2MASS J22301573-4217279, Gaia DR2 6521195703338406272
139700621|HD 204469|*|10.46|10.11|||USNO-B1.0 0368-01001976, CD-53 8872, CPC 19 8386, CPD-53 10084, GSC 08806-00370, HD 204469, PPM 349451, TYC 8806-370-1, 2MASS J21303178-5306298, RAVE J213031.8-530629, DENIS J213031.7-530629, RAVE J213031.8-530630, Gaia DR2 6465129745713433344
139701741|V* AK Eri|EB*|12.43|12.81|||TYC 5893-1064-1, SV* HV 6296, V* AK Eri, 2MASS J04253521-1848020, RAVE J042535.2-184802, Gaia DR1 5092361337808801792, Gaia DR2 5092361337808801792
139721086|V* CQ Ind|Al*|8.889|8.35|||CD-51 12963, CPC 0 19424, CPD-51 11674, GSC 08435-00733, HD 204554, HIC 106234, HIP 106234, NSV 13749, PPM 349457, SAO 247061, SV* BV 895, TYC 8435-733-1, uvby98 100204554, 2MASS J21310328-5050488, V* CQ Ind, UCAC2 10087706, GEN# +1.00204554, Gaia DR2 6465881953401435776
139732428|HD 28451|EB*|9.3|8.98|||2MASS J04281509-2306059, CD-23 1952, CPD-23 534, GSC 06464-02590, HD 28451, PPM 247590, SAO 169484, TYC 6464-2590-1, YZ 113 2120, Renson 7310, ASAS J042815-2306.1, Gaia DR1 4898014102024097280, Gaia DR2 4898014106320948992
139825840|HD 205877|**|6.784|6.202|||CPC 19 8434, CPD-52 11911, FK5 3726, GC 30304, GEN# +1.00205877, GSC 08436-00887, HD 205877, HIC 106978, HIP 106978, HR 8269, IRAS 21365-5235, N30 4775, PPM 349576, SAO 247128, SKY# 41303, TD1 28308, TYC 8436-887-1, UBV M 25831, uvby98 100205877, 2MASS J21395972-5221324, ** HDS 3084, WDS J21400-5222AB, CCDM J21400-5222AB, Gaia DR2 6462505250113259008
139841210|CD-50 13442|Al*|12.11|10.716||0.2|
139845816|V* RS Gru|dS*|8.53|8.26|||AAVSO 2136-48, AC2000 3970199, CD-48 13982, CPC 0 19528, CPD-48 10629, CSV 5460, GSC 08428-00217, HD 206379, HIC 107231, HIP 107231, PPM 327486, SAO 230806, SV* SON 5130, TD1 28364, TYC 8428-217-1, V* RS Gru, 2MASS J21430421-4811223, uvby98 100206379, GEN# +1.00206379, Gaia DR2 6562644263748791680
139878414|HD 206690|PM*|7.621|6.462||1.35|
140039144|HD 208168|*|9.59|9.08||0.21|
140044682|HD 208489|*|8.73|8.71||0.23|
140048219|HD 208560|*|10.23|9.57||0.16|
140064648|HD 72140|a2*|9.56|9.59||0.2|
140142451|HD 24648|*|9.95|9.77||0.28|
140209204|V* SV Col|Al*|12.57|12.03|||CRTS J053853.9-333756, TYC 7060-1096-1, SV* BV 1194, V* SV Col, 2MASS J05385398-3337561, Gaia DR1 2900782566250390272, Gaia DR2 2900782566250390272
140212820|TYC 7056-1181-1|*|12.73|12.47|||TYC 7056-1181-1, 2MASS J05395239-3045567, Gaia DR1 2902473993091099776, Gaia DR2 2902473993091099776
140659978|1RXS J044952.7-722737|X||||19.56|
140659980|HD 31547|*|9.86|9.5||0.32|
140690428|HD 31975|PM*|6.8|6.28||4.26|
140736015|TYC 4511-969-1|SB*|11.27|10.8|||TIC 140736015, 2MASS J04555518+7601064, AG+75 192, CSI+75-04490, GSC 04511-00969, PPM 5760, SAO 5347, TYC 4511-969-1, Gaia DR1 551745517617940352, Gaia DR2 551745521915153408
140801898|CD-72 238|*|11.34|11|10.81|0.14|
140891597|HD 271037|Ro*|11.52|10.77||0.4|
140893238|HD 33875|PM*|6.262|6.257||1.01|
141126559|||||||
141127435|HD 36145|PM*|7.75|7.52||0.94|
141148940|* 65 UMa A|Al*|6.76|6.67||0.46|
141268467|V* UX Men|Al*|8.8|8.24|||2MASS J05300317-7614555, SBC9 351, CD-76 219, CPC 21.3 620, CPD-76 329, GSC 09378-00190, HD 37513, HIC 25760, HIP 25760, PPM 368808, SBC7 247, SV* BV 799, TYC 9378-190-1, V* UX Men, ASAS J053003-7614.9, 1RXS J053001.6-761451, ASAS J053001-7614.8, Gaia DR1 4648210523394989056, uvby98 100037513, GEN# +1.00037513, WEB 5002, Gaia DR2 4648210527690481152
141333573|TYC 9382-557-1|*|13.08|12.05||0.38|
141411713|HD 38151|*|9.46|9.12||0.17|
141542585|UCAC2 798190|PM*|14.076|12.646|12.16|1.13|
141606986|V* AU Men|EB*|11.02|10.49||0.8|
141607553|HD 271709|*|10.864|10.332||0.41|
141610759|HD 41653|PM*|10.36|9.17|||2MASS J05563629-7713241, CD-77 220, CPC 21.3 681, CPD-77 227, GSC 09382-00113, HD 41653, PPM 368988, SAO 256256, TYC 9382-113-1, Gaia DR1 4647869056311959936, Gaia DR2 4647869060609041280
141622065|HD 271737|*|10.68|10.25||0.31|
141685465|TYC 9176-485-1|*|12.8|12.24||0.49|
141770299|HD 43601|WU*|10.19|9.613|||CD-76 257, CPC 21.3 705, CPD-76 378, GSC 09383-00288, HD 43601, PPM 369042, TYC 9383-288-1, 1RXS J060725.1-765537, 2MASS J06072604-7655371, Gaia DR2 5260518726312221056, ASAS J060725-7655.6
141809359|HD 272048|*|||11.4|5.97|
141867895|CPD-73 366|*|10.98|10.49||0.35|
141914317|TYC 9172-846-1|*|12.58|11.89||0.09|
141975903|V* BB Men|EB*|11.98|11.49|||2MASS J06225431-7502014, ASAS J062254-7502.0, USNO-A2.0 0075-01168437, V* BB Men, TYC 9379-722-1, RAVE J062254.3-750202, Gaia DR1 5261762888141380480, Gaia DR2 5261762892438749696
141975926|[FS2003] 0361|PM*||||0.3|
141978095|TYC 9379-748-1|*|11.95|11.64|||2MASS J06250251-7605273, GSC 09379-00748, TYC 9379-748-1, Gaia DR1 5260710964752354816, Gaia DR2 5260710969048468864
142014932|TYC 9189-755-1|*|12.45|12.45||0.11|
142018697|TYC 9189-145-1|*|12.023|11.392|11.227||2MASS J06274333-7426285, USNO-B1.0 0155-00064663, RAVE J062743.3-742628, RAVE J062743.3-742629, TYC 9189-145-1, Gaia DR1 5261861397512200448, Gaia DR2 5261861397512200448
142052876|SCR J0630-7643|**|16.59|14.82|14.35|0.48|
142080812|HD 64314|*|10.44|9.57||0.05|
142105466|||||||
142108949|V* AP Men|LP*|9.49|8.1|||2MASS J06374179-7732185, CD-77 254, CPC 21.3 766, CPD-77 272, GC 8768, GSC 09383-00854, HD 49286, HIC 31678, HIP 31678, IRAS 06401-7729, PPM 369235, SAO 256324, SRS 19027, TYC 9383-854-1, V* AP Men, Gaia DR2 5212262775877274752
142110536|HD 48818|*|9.02|8.74||0.09|
142148228|HD 49656|*|9.24|8.81||0.63|
142677613|HD 50876|*|7.91|7.77|||2MASS J06542572-1427026, BD-14 1635, GSC 05392-00404, HD 50876, HIC 33186, HIP 33186, PPM 217846, SAO 152078, SKY# 12260, TD1 8522, TYC 5392-404-1, YZ 104 2325, Gaia DR1 2948929493237493248, Gaia DR2 2948929497537068544
142783746|V* NU Dra|Al*|11.41|10.88|||GSC 04542-01465, TYC 4542-1465-1, 2MASS J10153665+7641542, V* NU Dra, Gaia DR1 1127909711019022976, Gaia DR2 1127909715315503872
142811934|RX J1516.6-4406|Y*O|12.97|11.97|11.57||WISE J151636.62-440720.6, UCAC4 230-087570, Gaia DR2 6000428479168785024, 2MASS J15163663-4407204, UCAC2 12931861, [KWS97] TTS 22, 1RXS J151636.7-440703, RX J1516.6-4406, SSTc2d J151636.6-440721
142875987|PHL 1539|HS*|13.8|14||0.26|
142930937|CD-36 1318|*|11.01|9.61||0.09|
142945544|CD-36 1340|*|10.92|10.628||0.5|
143350469|ASAS J052919-1617.3|EB*|13.29|11.57|||ASAS J052919-1617.4, 1RXS J052919.5-161730, 2MASS J05291932-1617186, ASAS J052919-1617.3, TYC 5916-1555-1, Gaia DR1 2971766452825484160, Gaia DR2 2971766457120866176
143924219|HD 210330|*|9.27|8.77||0.26|
144155582|V* V1252 Cen|TT*|14.39|13.045|||2MASS J12350424-4136385, GSC 07766-00743, TWA 10, 1RXS J123504.4-413629, RX J123504.4-413629, ASAS J123504-4136.6, V* V1252 Cen, ASAS J123504-4136.4, Gaia DR2 6146107993101452160
144194304|V* V Gru|WU*|9.99|9.57||0.45|
144201318|HD 207837|*|10.73|9.49||0.47|
144458841|HD 212388|SB*|10.51|9.58|||CD-45 14686, CF 19906, CPD-45 10291, GSC 08002-01308, HD 212388, PPM 328230, TYC 8002-1308-1, 2MASS J22244458-4450003, Gaia DR1 6520469368529482112, Gaia DR2 6520469372826319744
144462697|TYC 8002-1042-1|EB*|12.79|12.32|||CRTS J222523.5-443540, 1SWASP J222523.60-443539.3, UCAC4 228-200425, TYC 8002-1042-1, 2MASS J22252358-4435393, Gaia DR1 6520496134765666688, Gaia DR2 6520496139062608512
144514566|HD 20980|*|6.374|6.353|||2MASS J03221628-2535161, CD-26 1257, CPD-26 359, FK5 2237, GC 4031, GCRV 54034, GEN# +1.00020980, GSC 06449-01319, HD 20980, HIC 15700, HIP 15700, HR 1018, N30 688, PPM 246155, SAO 168493, SKY# 5065, SRS 40609, TD1 2138, TYC 6449-1319-1, UBV 3270, UBV M 9478, YZ 115 1569, [PS72] 484, uvby98 100020980, Gaia DR1 5061926065677761024, WEB 3009, Gaia DR2 5061926069975057408
145151809|HD 75351|*|8.41|7.81||0.45|
145755099|||||||
146344020|6dFGS gJ045725.6-205752|G|17.06||||2MASX J04572557-2057521, 6dFGS gJ045725.6-205752
146439804|RAVE J050256.0-221341|*||||1.89|
146520491|V* AL Lep|EB*|10.027|9.49||0.37|
146522930|TYC 5909-358-1|*|12.33|11.75|||TYC 5909-358-1, 2MASS J05064605-1957570, Gaia DR1 2975475311702997376
146559012|UCAC3 133-15653|**|14.53|13.03|12.71|0.13|
146559015|** WSI 121B|*||||0.59|
146846569|2MASS J10433395-4437206|PM*||||4.97|
147083089|V* DD Ind|EB*|13.2|12.12|||CRTS J212447.1-471051, GSC 08427-00556, 2MASS J21244713-4710505, ASAS J212447-4710.9, UCAC3 86-420088, V* DD Ind, Gaia DR2 6575365926816570752
147084337|HD 203658|*|10.73|9.57|||CD-44 14454, CF 19493, CPD-44 10011, GSC 07991-00794, HD 203658, PPM 327174, TYC 7991-794-1, 2MASS J21250112-4331377, Gaia DR1 6577162696318483456, Gaia DR2 6577162700614634240
147114002|HD 203915|PM*|8.32|7.91||1.31|
147207533|CCDM J21345-4439AB|**|9.8|9.36||0.08|
147302681|HD 205963|PM*|10.46|10.04|||CD-46 14032, CPC 0 19502, CPD-46 10267, GSC 08424-00874, HD 205963, PPM 327431, SAO 230781, TYC 8424-874-1, 2MASS J21401457-4552397, Gaia DR1 6565211726479695616, Gaia DR2 6565211730775611776
147835092|||||||
148274098|TYC 7627-682-1|EB*|12.49|12.07|||CRTS J064542.6-374949, ASAS J064543-3749.8, TYC 7627-682-1, 2MASS J06454263-3749498, Gaia DR1 5577205077569710592, Gaia DR2 5577205081867212288
148305766|HD 136146|*|8.95|8.6|||CD-40 9527, CPC 0 13215, CPD-40 6926, GSC 07839-01119, HD 136146, PPM 320474, SAO 225672, TYC 7839-1119-1, 2MASS J15202821-4103380, Gaia DR1 6005639953814960640, Gaia DR2 6005639958121693952
148544875|||||||
148612685|BD-11 2999|PM*|10.13|9.51|||BD-11 2999, GSC 05503-00324, PPM 223814, SAO 156401, TYC 5503-324-1, YZC 11 4155, 2MASS J11012265-1153564, 1RXS J110122.9-115401
148781497|HD 128510|EB*|10.72|10.25|||BD+47 2161, GSC 03473-00673, HD 128510, TYC 3473-673-1, 2MASS J14355449+4635367, [FLT2009] T-Boo0-00080, SBC9 3015, Gaia DR1 1494867490541405312, Gaia DR2 1494867494837967872
148914726|TYC 4161-688-1|*|11.71|10.88|||GSC 04161-00688, TYC 4161-688-1, 2MASS J12281343+6714239, Gaia DR1 1680911008354400512, Gaia DR2 1680911012650126848
149121385|HD 35936|*|10.23|9.14||0.22|
149175965|2MASS J05263106-6022389|PM*||||1.35|
149248196|V* AB Dor C|LM*||||2.22|
